263150115269779456	a$ap rocky	4	"@Rican_Amor: Who wants to go to a A$AP Rocky concert with me on the 14th or 15th ?!?!?" you don't have a choice on who you taking we going!
263340308211851264	a$ap rocky	4	Not Available
264106557392973824	a$ap rocky	3	@funfunfunfest is coming up this weekend!! We're super excited! Playing the Blue Stage on Sat night right before A$AP Rocky!
263048213001535488	a$ap rocky	5	AHHH! My mom said yes for me to go the A$AP Rocky concert!! Nov 8th we out! #EXCITED
263150010542202880	a$ap rocky	5	Not Available
263069843765469184	a$ap rocky	2	May I ask what's so cool about A$ap Rocky?
264082200927031297	a$ap rocky	4	Oooh yha and the DMC and A$AP ROCKY one is 2-4th
105709609825746945	aaron rodgers	4	Merril Hoge is stupid. I'm sick of hearing what Tebow can't do. He may not be a #1 right now but it took Aaron Rodgers 3 yrs to start
102554002209783809	aaron rodgers	3	Not Available
100047175236583424	aaron rodgers	3	Aaron Rodgers jersey battery room, under the windmill. Wagnoli - 4 August 2011 - Blog - designer wedding dresses sale,
100000950005145600	aaron rodgers	3	And on the very first play of the night, Aaron Rodgers is INT'd by UDFA CB Brandian Ross, who returns it for a pick-six touchdown.
104742390924972033	aaron rodgers	4	Da way aaron rodgers lookin greenbay may take it again
100756040320159744	aaron rodgers	3	RT @Jim_Alexander: For those just tuning in, #Chargers have linked those two games as pkg. To see Aaron Rodgers Nov 6, you gotta buy tix ...
100726593525268481	aaron rodgers	5	finished qbs. if the draft were today and i got to pick first every time, i'd take Arian Foster, Roddy White, Jason Witten, n Aaron Rodgers
106260169549283328	aaron rodgers	3	@olbagofdonuts Sensationalism at its finest. Next thing you know we'll be hearing that Graham Harrell may take Aaron Rodgers' spot. SMH.
102948594402856961	aaron rodgers	5	Not Available
101076499108597760	aaron rodgers	5	Not Available
101134998102487040	aaron rodgers	4	All you need is Ryan Leaf and you got a show. RT @jimrome: Aaron Rodgers, Kurt Warner and Kyle Kendrick are all in The Jungle tomorrow.
102525039630483456	aaron rodgers	3	Not Available
102115800701337600	aaron rodgers	5	I saw a photo of Aaron Rodgers with some awesome scruff going on today. Did I mention he was at the White House today? IZ COOL.
106146612077793281	aaron rodgers	3	So far I have drafted Aaron Rodgers at #9 overall, and then at #16 in the 2nd round, Matt Forte. Not bad.
104320830338641920	aaron rodgers	4	The score may have been 38-26, but Aaron Rodgers kept right up statistically with Favre. Damn. #skolvikings
102419013056999424	aaron rodgers	5	Not Available
263450462806765568	abs-cbn	3	Not Available
263092466788487168	abs-cbn	3	sungkyunkwan scandal on ABS-CBN.. i just finished the series yesterday..:))))) i may sound like a spoiler now &lt;evil laugh&gt;
263841569164128256	abs-cbn	3	Not Available
262389438074728448	abs-cbn	4	At noon today, you'll know why #YouCount tune in to ABS-CBN to see the 1st #TVC of the Biggest &amp; d' Brightest #BPO Employer in PH #CONVERGYS
262851655312228352	abs-cbn	5	thank you ABS-CBN and BCWMH for the fantastic episode today. Tomorrow again. I can't wait to... http://t.co/ve5Brqh1
264250857401503744	abu dhabi time	3	ARRIVAL of ship: ARABIAN TAHR Port: ABU DHABI Time: Nov 2 2012 6:11AM (UTC) (Time of arrival/departure is the time the vessel app...
264244081046200322	abu dhabi time	3	ARRIVAL of ship: MATAF PRIDE Port: ABU DHABI Time: Nov 2 2012 5:44AM (UTC) (Time of arrival/departure is the time the vessel appr...
264254250736046081	abu dhabi time	3	ARRIVAL of ship: NMS 202 Port: ABU DHABI Time: Nov 2 2012 6:21AM (UTC) (Time of arrival/departure is the time the vessel approach...
264074811251253249	abu dhabi time	3	ARRIVAL of ship: SHAM Port: ABU DHABI Time: Nov 1 2012 6:27PM (UTC) (Time of arrival/departure is the time the vessel approaches ...
264206129767276544	abu dhabi time	3	DEPARTURE of ship: AL DHAFRAH Port: ABU DHABI Time: Nov 2 2012 3:09AM (UTC) (Time of arrival/departure is the time the vessel app...
264228902195589120	abu dhabi time	3	DEPARTURE of ship: AMS 111 Port: ABU DHABI Time: Nov 2 2012 4:47AM (UTC) (Time of arrival/departure is the time the vessel approa...
264258285136408577	abu dhabi time	3	DEPARTURE of ship: ARABIAN ORYX Port: ABU DHABI Time: Nov 2 2012 6:41AM (UTC) (Time of arrival/departure is the time the vessel a...
264228911230111744	abu dhabi time	3	DEPARTURE of ship: JUMBO SPIRIT Port: ABU DHABI Time: Nov 2 2012 4:49AM (UTC) (Time of arrival/departure is the time the vessel a...
264217895452672000	abu dhabi time	3	DEPARTURE of ship: SHAM Port: ABU DHABI Time: Nov 2 2012 4:09AM (UTC) (Time of arrival/departure is the time the vessel approache...
264232597973000192	abu dhabi time	3	DEPARTURE of ship: STANFORD PROVIDER Port: ABU DHABI Time: Nov 2 2012 5:03AM (UTC) (Time of arrival/departure is the time the ves...
262985621721739264	academy awards	3	@GrantLawrence @CBCRadio3 I'm just suggesting it for the sake of completeness, a la Polaris's May 31st deadline &amp; Academy Awards' Dec. 31.
255379961223974912	academy awards	3	Actors have the Academy Awards, Recording Artists have the Grammys, and now..DJ's have the GSA's!! - NOMINEES ANNOUNCED TOMORROW 10/9
253047415844782080	academy awards	3	Seth McFarlane set to host the 85th Academy Awards in February. What do you think of that choice?
258221308767256577	academy awards	3	The Clown has broken the record and become the 1st film to win 12 Brazilian Academy Awards yesterday. http://t.co/mbSGY3kt
258963620975759360	academy awards	3	Today's answer: Stone has received 3 Academy Awards for his work on the films Midnight Express, Platoon, and Born on the Fourth of July.
264173733625884674	academy awards	3	Would your company like to #sponsor the 3rd annual PNC Bank #NonProfit Academy Awards?  See attached for details. http://t.co/ebZFV0SR
259133354803339265	academy awards	3	The 1st Black woman to ever host the Academy Awards was=&gt;@WhoopiGoldberg! I want to be like her! #BlackHistoryMoment
264185956305883136	act	2	I don't want to take ACT tomorrow. ):
264159409800871936	act	3	@Lo3o2 Oh iight I can dig it but how you going to act tomorrow night tho younging ?
263893912748425216	act	3	Also need to be at least accredated in ACT or REBT before the end of 4th yr.
264153529374097408	act	3	Finished signing up for the SAT and ACT
264093407897583616	act	3	oH MAN i thought the deadline for ACT was tomorrow I have until the 9th bless
263712379831992320	adidas	3	@dannyislington nah I havnt knew about the Adidas deal! U like it? I'm undecided....   Where u watching game sat? I'm trying to get it off!
263836398925271042	adidas	3	Not Available
263727703193186304	adidas	4	Not Available
264124093958340609	adidas	4	i'll make my bid for the adidas predator tomorrow Godwilling...
264230608195186689	adidas	2	Not Available
264230311376863232	adidas	4	Oh and P.S. big Adidas warehouse sale tomorrow if you're interested!
223577094762921984	adrienne arsht center	4	@PartyMiami247: THE DONKEY SHOW OPENING TOMORROW at the ADRIENNE ARSHT CENTER @ArshtCenter GET YOUR TICKETS TODAY http://t.co/TztF8riS
257979710800273408	adrienne arsht center	4	Friday, October 19th - Talib Kweli: Idle Warship with Res at the Adrienne Arsht Center!  http://t.co/LJ94Bofa
258275049075769344	adrienne arsht center	4	Hip Hop Fans! #TALIBKWELI - IDLE WARSHIP WITH #RES this Fri  @ Adrienne Arsht Center for the Performing Arts http://t.co/ntou49hv
230787492394201088	adrienne arsht center	4	Not Available
255782672662671360	adrienne arsht center	3	PHOTOS: Rock Of Ages kicks off the 7th Season at the Adrienne Arsht Center @arshtcenter http://t.co/btD3cATy
227552643818598400	adrienne arsht center	4	The Disco Balls are being polished...are you ready!?! This Thursday Night! Join us at the Adrienne Arsht Center... http://t.co/ahrAVMu0
222479870125539329	adrienne arsht center	4	Not Available
259651417738981376	adrienne arsht center	4	uploading random pics! Lol this is me last Sunday at a show at the Adrienne Arsht Center! http://t.co/LeuEqikT
223819688239562752	adrienne arsht center	4	The Donkey Show - Friday the 13th is an exciting day for the Adrienne Arsht Center of the Performing Arts in... http://t.co/bBWutUD0
248438899649699840	afghans	2	3rd one dropped by Afghans. This is not how you put pressure.  #indvafg #wt20
248713116181991424	afghans	3	Afghans protest against French cartoons, US film: Hundreds of Afghans on Thursday protested for the first time a... http://t.co/72mtIYlV
248788478475792384	afghans	3	Rediff Live! Hundreds of Afghans on Thursday protested for the first time against cartoons of the prophet Mohamm... http://t.co/Eo6GLev6
248915569829613568	afghans	3	Pakistan to talk counterterrorism with US, Afghans: Pakistan's foreign minister revealed Thursday that her country would soon hold co...
253560294452895744	afghans	3	Taken 2 comes out Friday and the Afghans will have it Saturday guaranteed
263677355229315075	afghans	3	Not Available
263438636350054403	bill murray	4	@maylingsu I'm thinking of an outfit like "Nick the Lounge Singer" (Bill Murray) from the old old Saturday Night Live. Maybe a sherbet tux?
262384414623936512	bill murray	3	C'mon Avila! You just got tagged out by a guy who looks like the kid Bill Murray was researching in The Royal Tenenbaums! #Tigers
263235196516700160	bill murray	5	Tom hanks and bill Murray may be the two people I would most like to meet. Well, them and Scarlett Johansen. Different reasons though...
261864089171685376	bill murray	5	Just cus it's Friday here are 62 reasons why Bill Murray is awesome http://t.co/e78cx5hQ
253306921002606592	billy crystal	3	@mindykaling is it just me or does "Danny" seem a lot like Billy Crystal in the first 1/3rd of When Harry Met Sally?
257710438786150401	billy crystal	3	@thebrandbuilder @jowyang "See what I just did" sound s like you saw Billy Crystal in Mr. Saturday Night. Yes?
253417870481047552	billy crystal	3	Billy Crystal attends the special 25th Anniversary Screening of 'The Princess Bride' at the New York Festival http://t.co/5juFdoBK
254246440627486723	billy crystal	4	We got tickets for the Late Show with David Letterman which will air tonight!  Look for us in the 3rd row.  Billy Crystal is the guest.
261256251416117249	billy crystal	5	Love Billy Crystal introducing the 1st game of the World Series.
254267206832111616	billy crystal	5	Watching When Harry met Sally, how I love that movie!!! A) it's NYC B) it's Billy Crystal and Meg Ryan :) what a perfect start to Friday!
255429956765638657	billy cundiff	2	Not Available
255732290246815744	billy cundiff	1	Billy Cundiff may be leaving Washington.  Hopefully he won't miss the door on the way out.
258380233827303424	billy cundiff	1	This President talking about growing the economy is like Billy Cundiff explaining to someone how to make a field goal in the 4th quarter.
231779680938766336	birthday cake	5	@kinagrannis Two Birthday Cakes! One with Jelly Beans! I wonder what kind of Birthday Cake the 2nd one was? Goodnight Kina, Emi, and Misa.
247522166663417858	birthday cake	3	The Girl with the Birthday Cake on her in the "Birthday Song" video.. Can somebody bring her to my house Thursday?
221050208165957633	birthday cake	3	These lil girls singing "Birthday Cake" .....girl it was yo 10th birthday the other day smh lol
254863769396715520	birthday cake	4	Not Available
262628723663192065	bkk	3	@Becker_Boris It's almost 2 am in BKK but I can't sleep after the game. It isn't the 1st time we lost cuz of ref.
263295190767370240	bkk	3	Not Available
263589560934625280	bkk	3	@RambleAndWander @xavieremir since ET went via BKK and has 5th freedom rights (which can load/unload pax), it's a indirect flight.
263574574950670336	bkk	3	Not Available
263525256411639808	bkk	3	@wayne_hay will you be in Myanmar on Saturday? I work with Tom at Spark PR in BKK. We have an event on Saturday in Yangon with Visa
263825437728325632	bkk	3	Not Available
262773238592053248	bkk	3	@MissPawee yes, it's doable. I was at BKK from march 1-4 at night then flew to europe on march 5 in the morning.
264233217870155777	bkk	3	@kapoorkkunal Looking fwd to watching it sometime soon in BKK. :-) have a super friday and weekend ahead! Lotsa love :D
252727217841397760	black dahlia	4	@AcousticCrowds DM me your number and I'll send you a pic of the dress I'm wearing Wednesday. It's perfect for being the Black Dahlia.&lt;3
260961069923721216	black dahlia	5	@ashhellaflush haha Black Dahlia was my favorite song by them too!! I miss you too. Are you still going to miss may I?? :)
249307712268148736	black dahlia	5	OMFGOMFGOMFGOMFG The Black Dahlia Murder/Machine Head/Dethklok/All That Remains are gonna be at the Palladium in November! *JOOOOOOOY*
216442580437700609	black dahlia murder	5	I just need to chill. Can't wait to unleash some aggression at Black Dahlia Murder tomorrow. #GonnaEndALife
249820498089873408	black dahlia murder	5	@_justkel so excited about Cannibal Corpse, I've seen Devildriver twice but this'll be my 1st time for Corpse. oh and BLACK DAHLIA MURDER!
247862992224530432	black dahlia murder	4	Dethklok, All That Remains, Machine Head, Black Dahlia Murder, and the Pacquiao vs Marquez fight this December &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
246458814767980544	black dahlia murder	5	Dethklok, All That Remains, Machine Head, and The Black Dahlia Murder at Stage AE November 8th..HIGHLY considering going to that.#heavymetal
246632687710904321	black dahlia murder	4	So In Flames is coming back in December with Lamb of God, then a couple days later, Dethklok is coming with Black Dahlia Murder #stoked
222971666609872896	black dahlia murder	4	@FuckAria I can wear a Black Dahlia Murder shirt one day, and a sun dress the next xD
262806392929415169	black triangle sighting	3	Not Available
262344808381693952	black triangle sighting	3	Alternative news: Black Triangle Sighting in Tucson, Arizona on October 20th 2012 - Red circle with triangle cut... http://t.co/17nxAARp
263326353594662913	black triangle sighting	3	Black Triangle Sighting in Oranjestad,  on October 11th 2012 - black triangle ufo with resemblance of a stealth ... http://t.co/xE7uSjBc
261697954472161280	black triangle sighting	3	Black Triangle Sighting in Perryton, Texas on October 20th 2012 - Black object that obscured the sky and stars: ... http://t.co/Vgg6mDbs
263326357633777664	black triangle sighting	3	UFO Sighting: Black Triangle Sighting in Oranjestad,  on October 11th 2012 - black triangle ufo with resemblance... http://t.co/pwba09f5
261693801532379136	black triangle sighting	3	UFO Sighting: Black Triangle Sighting in Perryton, Texas on August 11th 2012 - Dark triangle shape across the sk... http://t.co/SRtIs128
261697956787400704	black triangle sighting	3	UFO Sighting: Black Triangle Sighting in Perryton, Texas on October 20th 2012 - Black object that obscured the s... http://t.co/BSoMVMSR
262520401773592576	black triangle sighting	3	Yes, it is us: " Black Triangle Sighting in Plainfield, Illinois on January 4th 2000 - Large triangle ... http://t.co/gNrCFo6o " #aliens
262806394321903616	black triangle sighting	3	Yes, it is us: " Black Triangle Sighting in Pompano Beach, Florida on October 28th 2012 - basically it... http://t.co/W6uCvtlp " #aliens
261944802126483456	black triangle sighting	3	Yes, it is us: " Black Triangle Sighting in Olmsted Falls, Ohio on October 12th 2012 - Triangular sape... http://t.co/p7dDl5yp " #aliens
109001185259819008	boehner	1	Not Available
109002622928822273	boehner	2	Boehner wants president to change speech to Thurs instead of going against #GOP2012 debate. What? Same time as Packers-Saints #NFL opener?!?
106071742820265984	boehner	2	DAMN, Someone saved HOLDER from the Earthquake! technically dont know why w/Biden out & Obama always out Boehner is 3rd in line!
109002873697878016	boehner	2	RT @SovernNation: Boehner wants president to change speech to Thurs instead of going against #GOP2012 debate. What? Same time as Packers ...
109002569942175744	boehner	2	If he truly loves his party, Boehner should be doing all he can to schedule Obama's address on the same night as the GOP debate.
109001043232305152	boehner	2	RT @pwire: Boehner proposes Obama speech be on the same night as NFL opening night...  http://t.co/kBX7PRr
101029173702819842	boehner	2	RT @thinkprogress Golf balls with Pelosi's face on them allegedly distributed at Boehner fundraiser today. http://t.co/AILg0QA | SICK!
104032618705715200	boehner	2	Hide in country clubs all U want Boehner! ReverseRobocall.com launching soon & I'm one of 1st in line! Join me. #launch http://t.co/6Qpx3X4
108155250438967296	boise state	3	@QBKILLA Good morning Killa! Who's your pick for the Georgia - Boise State game this Saturday?
101483692534411264	boise state	2	Not Available
108262556258402304	boise state	4	RT @Drofdarb23: Damn. Who becomes the 3rd back, Ajayi?  RT @IDS_BroncoBeat Boise State RB malcolm Johnson tore ACL in practice yesterday.
101755634101403649	boise state	3	RT @MollySportsTV: Our Football Season Preview shows start airing tonight on The Mtn..half-hour, each program..the latest on Boise State ...
106963409085542401	boise state	4	Not Available
102191503388053505	boise state	3	Girl singing the national anthem tonight is a Boise State student. I gave her a "Go Ducks" before she went out. Didn't seem to faze her.
108612731321593856	boise state	4	Not Available
108200058473811968	boise state	3	I love you all so much. Come join us on Saturday evening for the UGA v. Boise State game. Game is at 8pm, but we... http://t.co/eF9iQB8
106782817962311680	boise state	4	In an ideal world Oregon and Boise State will win Sept 3rd and give power to the PAC NW! #GoDucks
107960153126617088	boise state	2	The other night I had a dream UGA beat Boise State. Let's hope it comes true
104470398724349952	bolton	3	@m11kte Won't see me :( I'm off to Bolton later today for the weekend. Typical timing as ever!
101934779318018048	bolton	3	@1074towerfm Pls RT Bolton Society for Blind People are bringing Vegas to Bolton with a Charity Dinner on 23 Sep http://t.co/4mvokMM #BSBP
104259213622120451	bolton	3	Not Available
101934137597902848	bolton	3	@TheBoltonNews Pls RT - Bolton Society for Blind People are bringing Vegas to Bolton with a Charity Dinner on 23 Sep http://t.co/4mvokMM
104986035703914496	bolton	3	Not Available
101935066871103488	bolton	3	Bolton Society for Blind People are bringing Vegas to Bolton with a Charity Dinner on 23 Sep http://t.co/4mvokMM Please RT xx #BSBP
104486912525467648	bolton	3	Paddy McGuinness on This Morning, continuing to show the old stereotype that broadcasters from Bolton have to shout all the time.
103957750249291776	bolton	3	Not Available
104141083889508353	bolton	3	At Bolton 6th form college... A Level celebrations for tonight include watching a DVD and staying in with the dog + a bottle of vodka #wild
105029581387464704	bolton	4	Ironman UK, Bolton highlights on tomorrow: 7.10 am on channel 4, or watch back on 4OD! Hope i can get a sneaky glimpse on it!
246320883503865856	bomb squad	3	Last, U-School HC said the next member of the Bomb Squad will be 9th grader Sam Bruce, nephew of Isaac Bruce #2016Prospect @larryblustein
222808037637898240	bomb squad	3	Well, monsoon coming in from the North and the Bomb Squad down in Midtown on the 15th. Time to go.
211638423684001793	bomb squad	4	Gumby may be the answer to our forward woes. The Bomb Squad never stop believing, and we never stop believing in Gumby. #releasethegumby
220597931839995904	bomb squad	4	Happy 4th from the Bomb Squad! http://t.co/aEkrD7OV
213762666974560256	brit award	3	Brit Award winning pop-star Mika is set to return with his brand new album The Origin of Love, released on Island Records on September 16.
253932133037522945	brit award	3	So @onedirection will be in the @CapitalOfficial London studio tomorrow morning. Hope no one mentions Harry's Brit Award error
257279110974427136	brook lopez	4	Brook Lopez gets a short shot +1, #brooklynnets lead 71-56 w/ 4:20 to play in the 3rd quarter. #hellobrooklyn
258009553180975106	brook lopez	4	Not Available
258015550997942272	brook lopez	4	Dont look now but: Brook Lopez had 19 pts &amp; 9 rebs (28mins) in 1st game back from foot injury over weekend. 18 &amp; 11 (25 mins) tonight.
259462275512037377	brook lopez	4	Imma need Brook Lopez to get more aggressive on the boards. 7 feet tall, c'mon son
263440787101065216	brook lopez	4	Not Available
156452586218717184	cannavaro	1	Although there was that one time he finished 3rd and Cannavaro finished 1st. Yes, Fabio Cannavaro. Bullshit.
201663280140386304	cannavaro	4	But this is not the 1st time that Juventus is maximizing the potentials of ex-Milan players..Cannavaro and Edgar Davids are similar cases
226414201890025472	cannavaro	4	@Raheem_orDie tomorrow fc toronto vs liverpool? Are you go at stadium? Today napoli won 3 a 2 vs bayern !! Scored: Pandev,Cannavaro,insigne!
171857139483164673	cannavaro	4	Drogba(as reports suggest he is preferred to start), If Cannavaro has anything close to the game he had on friday then he takes this.
245597031127728128	cannavaro	5	This is Buffon's 122nd cap for Italy, now just 4 behind Maldini in 2nd and 14 behind the leader, Cannavaro. #Legend
205977784420540416	cannavaro	4	Not Available
250219930623037440	cannavaro	3	@Daniel_Dennehy Just saw u with Cannavaro, didn't know u were here in Italy! Congratz for being the 2nd best in the world!!! #Legend
210090360670662656	careless world	3	@MagzLovesTyga I do remember. It was like leaked at 1st so he made a new one for Careless World
261645729402077184	careless world	3	@Tyga Ay you gone release the HotelCalifornia in feb like you did with  Careless World ?
189939715154255872	careless world	5	Careless World is the album of the year by @Tyga
195299631553449984	careless world	3	Tyga's Careless World moving down five spots to No. 48 with 8,300. Headed into his 10th week, the YMCB rapper's LP has sold 199,400 records.
263368741230882816	carling cup	4	Don't think Chelsea should appeal for Torres' red card. Let Sturridge play tomorrow. It's the Carling Cup, not PL.
263382091440463872	carling cup	3	In the Carling Cup previously, Arsenal played their 2nd string, but even then you could count on Bendtner / Vela to grab a few goals #nb52
263982937924587520	carling cup	3	Not Available
263771423749853186	carling cup	4	Have had two very enjoyable nights of Carling Cup action with Arsenal last night and CFC this. Will QPR v Reading on Sunday live up to it..?
198487996700438528	carling cup final	3	Not Available
225998566898941952	carling cup final	3	@DunkinBoston Because I went to my 1st match when I was 4? My last match was the Carling Cup Final. #DDLiverpool   http://t.co/IGhqM4Vo
239523127317635072	carling cup final	3	@MeCrazyMatt 2 FA Cup SF's Carling Cup Final lost on pens he may not have been a true leader but he certainly took us places we ain't been.
246358852092694529	carling cup final	3	@ShutDownTheSun "these birds dont buy the sun" banner at the Carling Cup Final for Mikey Dye &amp; the LFC96 #DontBuyTheSun http://t.co/ZO2BKZcf
246357970089287680	carling cup final	3	Not Available
181326603744325632	carling cup final	3	@Siralex671 They launched the day of the Carling Cup Final, did you not see the Dont Buy The Sun posters? #DontBuyTheSunANYDAY #JFT96
210318502370885633	carling cup final	4	@LivEchoLFC @Dirk_18_Kuyt @jamespearceecho Has to be the hat-trick against ManU....and in a very close 2nd the Carling Cup Final goal :o)
172649481869869057	carling cup final	2	@rafvdvaart Hope you are fit for sunday, 3pts against Arsenal, better than watching the Carling Cup Final
251558552689340416	crows nest	3	Burger &amp; Blonde Friday today @moogb Crows Nest $2.00 Pure Blonde with any burger purchase!
259201489225015296	crows nest	3	Heading to Crows Nest on Sunday to cover Ray White's celebrations for 110 years in the business of real estate.
259175928662474753	crows nest	3	Will be at Manly Market &amp; Mittagong on Saturday. Crows Nest  Fair and Kiama Market Sunday.  Hope to see you there
255725969476820992	cundiff	1	Not Available
255480934617477120	cundiff	2	@SuperSkin"Van full of veteran kickers due into #Redskins Park tomorrow. No word on whether it will run over Cundiff." Watch it go wide Rt.
256464266952069120	cundiff	1	Rg is cleared for the Vikings game Sunday #goodmood   p.s. thank God we got rid of Cuntsniff or is it Cundiff?
260062468213182464	cundiff	1	Not Available
260787675873824770	cupid	3	Cupid and Psyche isn't an original Greek myth. It was a story in The Golden Ass by Apuleius and often cited as the 1st Fairy Tale.
262830233332375553	cupid	3	Not Available
261326581774041088	cupid	2	@JordyGenevieve hahaha shut up Cupid! Yeah hopefully it does go good and Saturday and every other day!
263549121804255233	cupid	3	Not Available
118287761257152514	curtis painter	2	Not Available
119841676968722432	curtis painter	4	Colts to start Painter at QB on Monday vs. Bucs - Curtis Painter will make his first NFL start at quarterback for th... http://t.co/VVgWAqTn
118482876625989632	curtis painter	3	Curtis Painter was asked in interviews today if as the lead singer of Nirvana was getting the band back together.
112942998647619585	curtis painter	4	Not Available
118152030320734210	curtis painter	4	Curtis Painter...we have a chance again! Can't believe Kerry Collins didn't throw us a pick-six tonight
118152268834029568	curtis painter	4	Not Available
118167201797775360	curtis painter	2	RT @PeterBurnsRadio: Curtis Painter is totally going to get lucky tonight, probably with another girl that looks just like him
209167165633474560	daily zap	3	Daily Zap OKC vs SAN June 2nd 2012:   Daily Zap OKC vs SAN June 2nd 2012  Check tonight's e... http://t.co/0o317Q3H Wait 5s,pressSKIP AD
187457349441695744	daily zap	3	Daily Zap: April 3rd:   Daily Zap: April 3rd  Check out a whip around the league for all the highlights from ton... http://t.co/wCD04IL2
263626522752065537	daily zap	3	The @Cavs, @MiamiHEAT &amp; @DallasMavs tip-off the season with Ws Tuesday night. http://t.co/xl31hLWk Daily Zap: http://t.co/WM6ws7SV
100031777384566784	dallas	3	Not Available
100016351015477248	dallas	3	Not Available
100004394355011584	dallas	3	@iTasteLikCandy whoaa , well during the breaks i bee in dallas , so i might visit you in November , December , March , & thee Summer .
100047699386187776	dallas	3	@letmeRyed o ok, well i'm not coming back to dallas tonight
100003164631207936	dallas	3	@murphylee r yall going to be in dallas friday & saturday?
100047792348741633	dallas	3	@sistersncloth Yes, the Dallas event did. Remind me to send you a link tomorrow. It was on 10:00 news too. Our Ft Worth event had none tho.
100002743019769856	dallas	3	Trying to go out tonight!!! Where is there to go out here in Dallas????
100031826797670401	dallas	3	Good luck and have fun! I'm think about ya'll in Dallas today. @DallasBVB @BrunetteInBigD #Fight #Alzheimers
100047657380220929	dallas	3	Hope @elianacwg_31  lives it up tonight.. love you mama.. Will visit Dallas soon :))
100017575899049984	dallas	3	Not Available
100019348588077056	dallas	4	Win or lose I think most Dallas fans would agree it's just great to play in games as big as this one tonight again after yrs of mediocrity.
100019165590597632	dallas	3	Yep and that might b my move in Dallas tonight RT @AntwannetteBond: True! Tht would b fun.. @Breedlove_08
261069534147002369	dallas stars	3	Not Available
260802256637669376	dallas stars	3	@puckchk did i read the barons schedule right when it said we play the dallas stars at home on sunday?
253164344601366529	dallas stars	3	Dallas Stars forward Jamie Benn has signed with the Hamburg Freezers in Germany. He could make his debut against Mannheim on Friday.
264082281575096320	dallas stars	3	Get your ticket for a Detroit Red Wings Bus Trip on March 22nd against the Dallas Stars. http://t.co/F0oOYTEQ
256882077956452352	dallas stars	4	FLASHBACK FRIDAY:The Dallas Stars settle victoriously in to their new digs at the AAC. WATCH: First Game http://t.co/633zqGP2
260038446981214209	dallas stars	4	i wish the nhl and nhlpa to come to an agreement so i can go to dallas to see my dallas stars in march
261315391794597888	dar constitution hall	3	@AnaBanana12 do you like @OurNameIsFun? Presale is tomorrow for Jan 31st show at DAR Constitution Hall.
253593434428944385	dar constitution hall	3	Anybody want some Dispatch tickets. They are playing next Thursday (Oct 11( at DAR Constitution Hall with Good... http://t.co/RqSWNGmA
240667419671150593	dar constitution hall	3	Going to see Estelle - Sat 9/15 in Washington, DC at DAR Constitution Hall! Check out the tour dates here -  http://t.co/yS4GMo58
239184804149616640	dar constitution hall	3	I'm going to Anthony Hamilton at DAR Constitution Hall in Washington, DC - Sep 15 http://t.co/PEcRmVHl
